RequestID	OriginPort	DestinationPort	EarliestDepartureTime	LatestArrivalTime	Demand	PenaltyCost
1334	A1	D3	22	66	300.0	5163.0
1335	A2	D1	22	66	314.0	5468.0
1336	A5	D1	22	66	284.0	5330.0
1337	A10	B3	22	66	616.0	2670.0
1338	B1	A1	22	66	378.0	1312.0
1339	B2	A11	22	66	481.0	1450.0
1340	B2	D4	22	66	254.0	705.0
1341	B3	A3	22	66	468.0	1477.0
1342	B3	E3	22	66	99.0	2807.0
1343	B4	A1	22	66	317.0	1227.0
1344	B5	A10	22	66	303.0	1043.0
1345	B6	A8	22	66	495.0	1196.0
1346	B7	A11	22	66	496.0	1106.0
1347	B7	E2	22	66	56.0	2914.0
1348	C2	A2	22	66	326.0	1056.0
1349	C2	C3	22	66	47.0	691.0
1350	D4	A2	22	66	145.0	333.0
1351	E1	A10	22	66	47.0	978.0
1352	A6	B3	29	66	661.0	2942.0
1353	A7	B1	29	66	609.0	2733.0
1354	A7	B4	29	66	702.0	2765.0
1355	B2	A4	29	66	471.0	1327.0
1356	B7	D4	29	66	384.0	577.0
1357	C2	A5	29	66	325.0	760.0
1358	D1	B4	29	66	488.0	7156.0
1359	D3	D1	29	66	91.0	914.0
1360	E2	A2	29	66	33.0	1230.0
1361	E3	B7	29	66	179.0	7790.0
1362	A1	B1	36	66	637.0	2630.0
1363	A2	B5	36	66	626.0	2539.0
1364	A3	B2	36	66	748.0	2852.0
1365	A7	A10	36	66	93.0	1681.0
1366	A8	B2	36	66	658.0	2961.0
1367	A9	C2	36	66	698.0	3321.0
1368	B3	A8	36	66	424.0	1120.0
1369	B6	D1	36	66	314.0	844.0
1370	C2	A4	36	66	357.0	804.0
1371	D1	A10	36	66	118.0	364.0
1372	D1	B7	36	66	314.0	7204.0
1373	D2	B6	36	66	329.0	7297.0
1374	D3	E2	36	66	326.0	1576.0
1375	D5	A2	36	66	188.0	395.0
1376	A4	A2	43	66	53.0	1716.0
1377	A11	A2	43	66	96.0	2293.0
1378	B7	D5	43	66	326.0	527.0
1379	D3	B6	43	66	432.0	7180.0
1380	D3	D4	43	66	69.0	893.0
1381	E1	D2	43	66	341.0	585.0
1382	E1	D3	43	66	399.0	685.0
1383	A2	A10	50	66	87.0	1210.0
1384	A4	A5	50	66	71.0	2241.0
1385	A5	A2	50	66	57.0	666.0
1386	A7	A6	50	66	96.0	2244.0
1387	A8	A11	50	66	61.0	940.0
1388	A6	D1	22	67	267.0	5062.0
1389	B3	B4	22	67	47.0	960.0
1390	B5	C3	22	67	400.0	4926.0
1391	B7	E3	22	67	82.0	2278.0
1392	C1	A10	22	67	272.0	879.0
1393	D4	B7	22	67	461.0	7295.0
1394	D5	B2	22	67	301.0	7468.0
1395	A3	B3	29	67	640.0	2714.0
1396	A8	B3	29	67	668.0	2596.0
1397	A9	A3	29	67	78.0	1086.0
1398	A10	B5	29	67	747.0	2644.0
1399	A11	B2	29	67	736.0	2676.0
1400	B2	A8	29	67	411.0	1399.0
1401	B3	A10	29	67	369.0	1206.0
1402	B5	A2	29	67	474.0	1164.0
1403	B6	D2	29	67	308.0	510.0
1404	B7	A8	29	67	454.0	1425.0
1405	E1	A2	29	67	40.0	859.0
1406	E2	B7	29	67	171.0	7729.0
1407	E3	A1	29	67	49.0	871.0
1408	A4	B2	36	67	759.0	2784.0
1409	A4	C2	36	67	657.0	3188.0
1410	A6	A3	36	67	86.0	2097.0
1411	A7	C3	36	67	668.0	3153.0
1412	B1	A7	36	67	322.0	1047.0
1413	B6	D3	36	67	272.0	777.0
1414	C2	A9	36	67	396.0	961.0
1415	D2	E1	36	67	350.0	1678.0
1416	D3	E3	36	67	266.0	1811.0
1417	D5	B7	36	67	404.0	7284.0
1418	E3	B6	36	67	185.0	7948.0
1419	A1	B4	43	67	745.0	2837.0
1420	A7	A2	43	67	79.0	2455.0
1421	A10	A2	43	67	60.0	2276.0
1422	B3	D2	43	67	273.0	847.0
1423	B3	D3	43	67	236.0	607.0
1424	B7	D1	43	67	393.0	787.0
1425	D1	A2	43	67	104.0	346.0
1426	D1	B6	43	67	356.0	7335.0
1427	A1	A2	50	67	60.0	968.0
1428	A7	A5	50	67	91.0	2451.0
1429	A8	A1	50	67	84.0	762.0
1430	A11	A8	50	67	92.0	1115.0
1431	B4	B5	50	67	37.0	748.0
1432	C3	C2	50	67	38.0	721.0
1433	A4	B3	29	68	787.0	2640.0
1434	A9	B1	29	68	791.0	2944.0
1435	A9	B4	29	68	699.0	2903.0
1436	B2	A6	29	68	316.0	1118.0
1437	B4	A5	29	68	328.0	1238.0
1438	C1	A2	29	68	202.0	834.0
1439	C1	C3	29	68	32.0	876.0
1440	D1	B2	29	68	374.0	7272.0
1441	D2	D1	29	68	86.0	543.0
1442	D3	D2	29	68	86.0	787.0
1443	D3	D5	29	68	84.0	888.0
1444	D4	B6	29	68	362.0	7129.0
1445	E1	B7	29	68	110.0	7665.0
1446	E2	A1	29	68	44.0	1183.0
1447	E3	E1	29	68	43.0	990.0
1448	A3	B5	36	68	787.0	2531.0
1449	A6	B4	36	68	603.0	2536.0
1450	A7	B2	36	68	742.0	2528.0
1451	A8	B5	36	68	603.0	2633.0
1452	A9	A10	36	68	95.0	1425.0
1453	B1	A4	36	68	356.0	1299.0
1454	B2	D2	36	68	274.0	871.0
1455	B2	D3	36	68	312.0	844.0
1456	B3	A2	36	68	433.0	1385.0
1457	B5	A6	36	68	385.0	1301.0
1458	B7	D2	36	68	310.0	806.0
1459	C1	A5	36	68	374.0	792.0
1460	C2	A6	36	68	279.0	792.0
1461	D1	E1	36	68	319.0	1703.0
1462	D2	E2	36	68	238.0	1572.0
1463	D5	A1	36	68	105.0	302.0
1464	E2	B6	36	68	197.0	7915.0
1465	A1	B2	43	68	778.0	2728.0
1466	A4	A1	43	68	52.0	1176.0
1467	A6	A10	43	68	72.0	1716.0
1468	A6	C3	43	68	605.0	3289.0
1469	A11	A1	43	68	91.0	508.0
1470	B7	D3	43	68	270.0	772.0
1471	C1	A4	43	68	374.0	967.0
1472	D2	D4	43	68	60.0	626.0
1473	D5	B6	43	68	451.0	7402.0
1474	A3	A2	50	68	84.0	1130.0
1475	A5	A1	50	68	60.0	517.0
1476	A7	A9	50	68	77.0	2355.0
1477	B2	B1	50	68	35.0	553.0
1478	C2	C1	50	68	30.0	776.0
1479	A4	B5	29	69	752.0	2504.0
1480	A7	B3	29	69	623.0	2630.0
1481	A7	C1	29	69	535.0	3201.0
1482	A11	B5	29	69	703.0	2778.0
1483	B2	A2	29	69	459.0	1418.0
1484	B2	A5	29	69	468.0	1430.0
1485	B3	B7	29	69	31.0	865.0
1486	B5	A1	29	69	354.0	1379.0
1487	B7	A2	29	69	469.0	1456.0
1488	D1	D5	29	69	92.0	748.0
1489	E1	A1	29	69	36.0	1007.0
1490	E2	E1	29	69	47.0	617.0
1491	E3	A11	29	69	49.0	1452.0
1492	E3	E2	29	69	43.0	992.0
1493	A1	B3	36	69	691.0	2577.0
1494	A2	B1	36	69	747.0	2644.0
1495	A5	B1	36	69	629.0	2963.0
1496	A5	B5	36	69	684.0	2561.0
1497	D1	E2	36	69	208.0	1512.0
1498	D2	E3	36	69	326.0	1850.0
1499	D5	E1	36	69	391.0	1694.0
1500	E1	B6	36	69	125.0	7929.0
1501	E3	D4	36	69	319.0	685.0
1502	A1	A3	43	69	68.0	1327.0
1503	A2	B4	43	69	773.0	2545.0
1504	A7	A1	43	69	93.0	1674.0
1505	A9	A2	43	69	98.0	1243.0
1506	A9	C3	43	69	525.0	3393.0
1507	C1	A9	43	69	311.0	1194.0
1508	D1	A1	43	69	116.0	379.0
1509	D1	D4	43	69	84.0	739.0
1510	A6	A2	50	69	98.0	1832.0
1511	A9	A5	50	69	88.0	566.0
1512	A10	A3	50	69	76.0	1443.0
1513	B6	B7	50	69	39.0	777.0
1514	D4	E1	50	69	327.0	1945.0
1515	E3	D1	50	69	210.0	682.0
1516	A1	D1	29	70	367.0	5004.0
1517	A7	B5	29	70	681.0	2795.0
1518	A10	B1	29	70	706.0	2509.0
1519	B2	A9	29	70	358.0	1398.0
1520	C1	A1	29	70	270.0	946.0
1521	C3	A5	29	70	392.0	1194.0
1522	D1	B5	29	70	423.0	7175.0
1523	E2	A11	29	70	44.0	1219.0
1524	A6	B1	36	70	677.0	2805.0
1525	A6	C1	36	70	591.0	3338.0
1526	A9	B2	36	70	717.0	2790.0
1527	A10	B4	36	70	781.0	2890.0
1528	B1	A6	36	70	322.0	1084.0
1529	B3	A1	36	70	460.0	1263.0
1530	B3	B6	36	70	37.0	801.0
1531	C3	A4	36	70	399.0	707.0
1532	D1	E3	36	70	358.0	1960.0
1533	D5	A11	36	70	177.0	389.0
1534	D5	E2	36	70	259.0	1669.0
1535	E2	D4	36	70	213.0	627.0
1536	E3	A8	36	70	43.0	1141.0
1537	A4	C3	43	70	676.0	3105.0
1538	A8	A3	43	70	85.0	1730.0
1539	C1	A6	43	70	292.0	1190.0
1540	D4	D1	43	70	55.0	819.0
1541	D5	D4	43	70	87.0	956.0
1542	A1	A10	50	70	81.0	1349.0
1543	A10	A1	50	70	70.0	2480.0
1544	D4	E2	50	70	285.0	1578.0
1545	E2	D1	50	70	312.0	624.0
1546	A9	B3	29	71	716.0	2564.0
1547	B1	A2	29	71	367.0	1240.0
1548	B2	A1	29	71	334.0	1170.0
1549	B2	B6	29	71	49.0	825.0
1550	B3	E1	29	71	54.0	2429.0
1551	B4	A2	29	71	428.0	1241.0
1552	B7	A1	29	71	360.0	1359.0
1553	D4	A8	29	71	144.0	372.0
1554	D5	A3	29	71	122.0	316.0
1555	E1	A11	29	71	47.0	1212.0
1556	E3	A10	29	71	37.0	897.0
1557	A3	B1	36	71	622.0	2531.0
1558	A4	A3	36	71	88.0	980.0
1559	A7	C2	36	71	622.0	3134.0
1560	A8	B1	36	71	665.0	2694.0
1561	A9	C1	36	71	588.0	3246.0
1562	A11	A3	36	71	55.0	1116.0
1563	B1	A5	36	71	357.0	1386.0
1564	B5	A5	36	71	468.0	1396.0
1565	B7	B6	36	71	37.0	668.0
1566	C3	A9	36	71	348.0	1160.0
1567	D5	E3	36	71	214.0	1924.0
1568	E1	D4	36	71	344.0	873.0
1569	E2	A8	36	71	43.0	1368.0
1570	A1	B5	43	71	614.0	2661.0
1571	A2	B2	43	71	682.0	2529.0
1572	A3	B4	43	71	734.0	2678.0
1573	A5	A3	43	71	92.0	699.0
1574	A5	B2	43	71	780.0	2563.0
1575	A8	B4	43	71	727.0	2846.0
1576	A9	A1	43	71	67.0	552.0
1577	D1	A11	43	71	163.0	345.0
1578	D5	A8	43	71	178.0	348.0
1579	A3	A10	50	71	54.0	527.0
1580	A6	A1	50	71	84.0	2315.0
1581	A8	A10	50	71	90.0	654.0
1582	B2	B3	50	71	33.0	775.0
1583	B3	D1	50	71	284.0	931.0
1584	E1	D1	50	71	367.0	693.0
1585	E3	D2	50	71	259.0	876.0
1586	E3	D3	50	71	399.0	634.0
1587	A3	A1	57	71	61.0	1968.0
1588	A4	A9	57	71	57.0	2114.0
1589	A6	A5	57	71	76.0	1975.0
1590	A7	A4	57	71	51.0	2304.0
1591	A9	A6	57	71	94.0	1933.0
1592	D1	D3	57	71	54.0	936.0
1593	D5	D1	57	71	68.0	982.0
1594	E1	E2	57	71	35.0	874.0
1595	E2	E3	57	71	40.0	956.0
1596	A9	B5	29	72	612.0	2709.0
1597	A11	B1	29	72	647.0	2700.0
1598	B3	E2	29	72	73.0	2938.0
1599	B6	D4	29	72	277.0	611.0
1600	B7	E1	29	72	71.0	2505.0
1601	C1	C2	29	72	39.0	770.0
1602	D5	B4	29	72	429.0	7177.0
1603	E2	A10	29	72	49.0	1133.0
1604	A2	B3	36	72	663.0	2994.0
1605	A4	B1	36	72	733.0	2661.0
1606	A4	B4	36	72	666.0	2501.0
1607	A4	C1	36	72	667.0	3180.0
1608	A5	B3	36	72	792.0	2531.0
1609	A6	B5	36	72	730.0	2964.0
1610	A7	A3	36	72	67.0	1240.0
1611	A10	B2	36	72	766.0	2756.0
1612	A11	B4	36	72	707.0	2709.0
1613	B1	A9	36	72	402.0	1129.0
1614	B2	A7	36	72	308.0	1314.0
1615	B3	A11	36	72	337.0	1060.0
1616	B3	D4	36	72	383.0	995.0
1617	B4	A6	36	72	424.0	1029.0
1618	C3	A6	36	72	379.0	1059.0
1619	D1	A3	36	72	168.0	369.0
1620	D2	B7	36	72	457.0	7232.0
1621	D5	A10	36	72	172.0	397.0
1622	E1	A8	36	72	42.0	1148.0
1623	E3	A2	36	72	49.0	1120.0
1624	A4	A10	43	72	97.0	503.0
1625	A5	B4	43	72	677.0	2521.0
1626	A6	B2	43	72	625.0	2777.0
1627	A6	C2	43	72	638.0	3083.0
1628	A11	A10	43	72	91.0	2196.0
1629	B2	D1	43	72	303.0	644.0
1630	B6	D5	43	72	236.0	682.0
1631	D3	B7	43	72	440.0	7391.0
1632	D3	E1	43	72	288.0	1906.0
1633	D4	D2	43	72	83.0	804.0
1634	D4	D3	43	72	68.0	559.0
1635	A2	A3	50	72	51.0	2479.0
1636	A5	A10	50	72	71.0	2006.0
1637	C3	C1	50	72	36.0	996.0
1638	D1	A8	50	72	181.0	324.0
1639	D5	D2	50	72	58.0	575.0
1640	E2	D2	50	72	374.0	777.0
1641	E2	D3	50	72	322.0	870.0
1642	A2	A1	57	72	95.0	1283.0
1643	A4	A6	57	72	78.0	2062.0
1644	A8	A2	57	72	51.0	1027.0
1645	D1	D2	57	72	76.0	670.0
1646	D2	D3	57	72	88.0	814.0
1647	D5	D3	57	72	91.0	634.0
1648	E1	E3	57	72	31.0	669.0
1649	A1	D2	29	73	278.0	5028.0
1650	A1	D3	29	73	261.0	5015.0
1651	A2	D1	29	73	339.0	5063.0
1652	A5	D1	29	73	331.0	5096.0
1653	A10	B3	29	73	767.0	2728.0
1654	B1	A1	29	73	302.0	1016.0
1655	B2	A11	29	73	309.0	1090.0
1656	B2	D4	29	73	344.0	740.0
1657	B3	A3	29	73	308.0	1200.0
1658	B3	E3	29	73	55.0	2085.0
1659	B4	A1	29	73	367.0	1146.0
1660	B5	A10	29	73	312.0	1412.0
1661	B6	A8	29	73	458.0	1114.0
1662	B7	A11	29	73	359.0	1207.0
1663	B7	E2	29	73	58.0	2519.0
1664	C2	A2	29	73	285.0	1147.0
1665	C2	C3	29	73	33.0	580.0
1666	D1	B1	29	73	404.0	7000.0
1667	D4	A2	29	73	113.0	381.0
1668	E1	A10	29	73	31.0	576.0
1669	A6	B3	36	73	774.0	2584.0
1670	A7	B1	36	73	684.0	2512.0
1671	A7	B4	36	73	769.0	2845.0
1672	B2	A4	36	73	368.0	1064.0
1673	B7	D4	36	73	374.0	902.0
1674	C2	A5	36	73	267.0	907.0
1675	D1	B4	36	73	498.0	7205.0
1676	D3	D1	36	73	68.0	776.0
1677	E2	A2	36	73	38.0	1258.0
1678	E3	B7	36	73	107.0	7768.0
1679	A1	B1	43	73	774.0	2829.0
1680	A2	B5	43	73	658.0	2791.0
1681	A3	B2	43	73	749.0	2572.0
1682	A7	A10	43	73	90.0	954.0
1683	A8	B2	43	73	697.0	2877.0
1684	A9	C2	43	73	551.0	3014.0
1685	B3	A8	43	73	396.0	1380.0
1686	B6	D1	43	73	365.0	561.0
1687	C2	A4	43	73	279.0	1116.0
1688	D1	A10	43	73	130.0	336.0
1689	D1	B7	43	73	464.0	7414.0
1690	D2	B6	43	73	483.0	7231.0
1691	D3	E2	43	73	367.0	1799.0
1692	D5	A2	43	73	194.0	382.0
1693	A4	A2	50	73	70.0	2487.0
1694	A11	A2	50	73	87.0	1629.0
1695	B7	D5	50	73	348.0	769.0
1696	D3	B6	50	73	459.0	7170.0
1697	D3	D4	50	73	81.0	767.0
1698	E1	D2	50	73	289.0	707.0
1699	E1	D3	50	73	351.0	866.0
1700	A2	A10	57	73	93.0	1750.0
1701	A4	A5	57	73	64.0	699.0
1702	A5	A2	57	73	58.0	1608.0
1703	A7	A6	57	73	69.0	1714.0
1704	A8	A11	57	73	54.0	2067.0
1705	A6	D1	29	74	281.0	5207.0
1706	B3	B4	29	74	40.0	788.0
1707	B5	C3	29	74	447.0	4308.0
1708	B7	E3	29	74	72.0	2143.0
1709	C1	A10	29	74	226.0	1082.0
1710	D4	B7	29	74	308.0	7021.0
1711	D5	B2	29	74	438.0	7268.0
1712	A3	B3	36	74	724.0	2628.0
1713	A8	B3	36	74	652.0	2616.0
1714	A9	A3	36	74	99.0	2227.0
1715	A10	B5	36	74	661.0	2995.0
1716	A11	B2	36	74	791.0	2636.0
1717	B2	A8	36	74	498.0	1464.0
1718	B3	A10	36	74	389.0	1258.0
1719	B5	A2	36	74	465.0	1389.0
1720	B6	D2	36	74	291.0	553.0
1721	B7	A8	36	74	398.0	1378.0
1722	E1	A2	36	74	33.0	1100.0
1723	E2	B7	36	74	170.0	7971.0
1724	E3	A1	36	74	45.0	600.0
1725	A4	B2	43	74	757.0	2723.0
1726	A4	C2	43	74	647.0	3292.0
1727	A6	A3	43	74	66.0	1705.0
1728	A7	C3	43	74	603.0	3066.0
1729	B1	A7	43	74	471.0	1423.0
1730	B6	D3	43	74	278.0	909.0
1731	C2	A9	43	74	304.0	1114.0
1732	D2	E1	43	74	326.0	1668.0
1733	D3	E3	43	74	210.0	1876.0
1734	D5	B7	43	74	460.0	7045.0
1735	E3	B6	43	74	190.0	7560.0
1736	A1	B4	50	74	619.0	2956.0
1737	A7	A2	50	74	54.0	2045.0
1738	A10	A2	50	74	61.0	1156.0
1739	B3	D2	50	74	347.0	614.0
1740	B3	D3	50	74	322.0	834.0
1741	B7	D1	50	74	270.0	982.0
1742	D1	A2	50	74	193.0	325.0
1743	D1	B6	50	74	473.0	7279.0
1744	A1	A2	57	74	55.0	1092.0
1745	A7	A5	57	74	61.0	1039.0
1746	A8	A1	57	74	60.0	626.0
1747	A11	A8	57	74	87.0	1450.0
1748	B4	B5	57	74	45.0	756.0
1749	C3	C2	57	74	44.0	993.0
1750	A4	B3	36	75	780.0	2694.0
1751	A9	B1	36	75	774.0	2760.0
1752	A9	B4	36	75	712.0	2775.0
1753	B2	A6	36	75	373.0	1396.0
1754	B4	A5	36	75	327.0	1118.0
1755	C1	A2	36	75	371.0	1158.0
1756	C1	C3	36	75	42.0	839.0
1757	D1	B2	36	75	428.0	7033.0
1758	D2	D1	36	75	76.0	789.0
1759	D3	D2	36	75	61.0	823.0
1760	D3	D5	36	75	93.0	835.0
1761	D4	B6	36	75	301.0	7256.0
1762	E1	B7	36	75	125.0	8258.0
1763	E2	A1	36	75	41.0	687.0
1764	E3	E1	36	75	35.0	726.0
1765	A3	B5	43	75	642.0	2670.0
1766	A6	B4	43	75	712.0	2987.0
1767	A7	B2	43	75	683.0	2635.0
1768	A8	B5	43	75	673.0	2670.0
1769	A9	A10	43	75	98.0	1545.0
1770	B1	A4	43	75	460.0	1225.0
1771	B2	D2	43	75	292.0	652.0
1772	B2	D3	43	75	294.0	787.0
1773	B3	A2	43	75	437.0	1420.0
1774	B5	A6	43	75	496.0	1033.0
1775	B7	D2	43	75	285.0	662.0
1776	C1	A5	43	75	299.0	739.0
1777	C2	A6	43	75	396.0	1088.0
1778	D1	E1	43	75	270.0	1773.0
1779	D2	E2	43	75	211.0	1808.0
1780	D5	A1	43	75	123.0	364.0
1781	E2	B6	43	75	126.0	7971.0
1782	A1	B2	50	75	722.0	2756.0
1783	A4	A1	50	75	54.0	1265.0
1784	A6	A10	50	75	71.0	512.0
1785	A6	C3	50	75	613.0	3122.0
1786	A11	A1	50	75	84.0	2428.0
1787	B7	D3	50	75	377.0	540.0
1788	C1	A4	50	75	268.0	911.0
1789	D2	D4	50	75	65.0	738.0
1790	D5	B6	50	75	351.0	7003.0
1791	A3	A2	57	75	63.0	1138.0
1792	A5	A1	57	75	64.0	2127.0
1793	A7	A9	57	75	92.0	2083.0
1794	B2	B1	57	75	37.0	943.0
1795	C2	C1	57	75	44.0	709.0
1796	A4	B5	36	76	718.0	2771.0
1797	A7	B3	36	76	755.0	2930.0
1798	A7	C1	36	76	500.0	3335.0
1799	A11	B5	36	76	622.0	2528.0
1800	B2	A2	36	76	440.0	1180.0
1801	B2	A5	36	76	418.0	1138.0
1802	B3	B7	36	76	49.0	552.0
1803	B5	A1	36	76	342.0	1292.0
1804	B7	A2	36	76	433.0	1075.0
1805	D1	D5	36	76	51.0	644.0
1806	E1	A1	36	76	32.0	994.0
1807	E2	E1	36	76	32.0	958.0
1808	E3	A11	36	76	31.0	950.0
1809	E3	E2	36	76	31.0	691.0
1810	A1	B3	43	76	732.0	2829.0
1811	A2	B1	43	76	661.0	2556.0
1812	A5	B1	43	76	799.0	2964.0
1813	A5	B5	43	76	770.0	2983.0
1814	D1	E2	43	76	237.0	1646.0
1815	D2	E3	43	76	270.0	1527.0
1816	D5	E1	43	76	213.0	1627.0
1817	E1	B6	43	76	133.0	8165.0
1818	E3	D4	43	76	380.0	631.0
1819	A1	A3	50	76	67.0	2085.0
1820	A2	B4	50	76	616.0	2527.0
1821	A7	A1	50	76	52.0	2459.0
1822	A9	A2	50	76	82.0	1930.0
1823	A9	C3	50	76	540.0	3257.0
1824	C1	A9	50	76	211.0	1153.0
1825	D1	A1	50	76	110.0	331.0
1826	D1	D4	50	76	68.0	501.0
1827	A6	A2	57	76	98.0	890.0
1828	A9	A5	57	76	94.0	1599.0
1829	A10	A3	57	76	98.0	1730.0
1830	B6	B7	57	76	44.0	893.0
1831	D4	E1	57	76	322.0	1680.0
1832	E3	D1	57	76	300.0	877.0
1833	A1	D1	36	77	242.0	5075.0
1834	A7	B5	36	77	722.0	2924.0
1835	A10	B1	36	77	677.0	2777.0
1836	B2	A9	36	77	428.0	1276.0
1837	C1	A1	36	77	351.0	776.0
1838	C3	A5	36	77	370.0	936.0
1839	D1	B5	36	77	454.0	7210.0
1840	E2	A11	36	77	36.0	1261.0
1841	A6	B1	43	77	739.0	2675.0
1842	A6	C1	43	77	596.0	3206.0
1843	A9	B2	43	77	760.0	2746.0
1844	A10	B4	43	77	756.0	2996.0
1845	B1	A6	43	77	405.0	1317.0
1846	B3	A1	43	77	337.0	1398.0
1847	B3	B6	43	77	32.0	557.0
1848	C3	A4	43	77	292.0	993.0
1849	D1	E3	43	77	258.0	1683.0
1850	D5	A11	43	77	193.0	352.0
1851	D5	E2	43	77	217.0	1540.0
1852	E2	D4	43	77	250.0	589.0
1853	E3	A8	43	77	34.0	588.0
1854	A4	C3	50	77	667.0	3488.0
1855	A8	A3	50	77	96.0	2294.0
1856	C1	A6	50	77	231.0	1105.0
1857	D4	D1	50	77	84.0	802.0
1858	D5	D4	50	77	87.0	541.0
1859	A1	A10	57	77	74.0	2055.0
1860	A10	A1	57	77	96.0	2110.0
1861	D4	E2	57	77	300.0	1876.0
1862	E2	D1	57	77	241.0	553.0
1863	A9	B3	36	78	652.0	2889.0
1864	B1	A2	36	78	407.0	1414.0
1865	B2	A1	36	78	325.0	1148.0
1866	B2	B6	36	78	42.0	837.0
1867	B3	E1	36	78	89.0	2675.0
1868	B4	A2	36	78	386.0	1422.0
1869	B7	A1	36	78	322.0	1374.0
1870	D4	A8	36	78	192.0	387.0
1871	D5	A3	36	78	141.0	346.0
1872	E1	A11	36	78	48.0	1392.0
1873	E3	A10	36	78	46.0	606.0
1874	A3	B1	43	78	611.0	2752.0
1875	A4	A3	43	78	64.0	1762.0
1876	A7	C2	43	78	517.0	3439.0
1877	A8	B1	43	78	695.0	2870.0
1878	A9	C1	43	78	684.0	3396.0
1879	A11	A3	43	78	84.0	1630.0
1880	B1	A5	43	78	370.0	1418.0
1881	B5	A5	43	78	447.0	1484.0
1882	B7	B6	43	78	45.0	552.0
1883	C3	A9	43	78	283.0	1060.0
1884	D5	E3	43	78	246.0	1662.0
1885	E1	D4	43	78	344.0	527.0
1886	E2	A8	43	78	33.0	1018.0
1887	A1	B5	50	78	755.0	2719.0
1888	A2	B2	50	78	603.0	2968.0
1889	A3	B4	50	78	601.0	2815.0
1890	A5	A3	50	78	95.0	1115.0
1891	A5	B2	50	78	628.0	2774.0
1892	A8	B4	50	78	731.0	2535.0
1893	A9	A1	50	78	92.0	2091.0
1894	D1	A11	50	78	154.0	363.0
1895	D5	A8	50	78	143.0	310.0
1896	A3	A10	57	78	85.0	1394.0
1897	A6	A1	57	78	97.0	1351.0
1898	A8	A10	57	78	78.0	574.0
1899	B2	B3	57	78	47.0	955.0
1900	B3	D1	57	78	292.0	512.0
1901	E1	D1	57	78	280.0	699.0
1902	E3	D2	57	78	237.0	763.0
1903	E3	D3	57	78	345.0	872.0
1904	A3	A1	64	78	63.0	1079.0
1905	A4	A9	64	78	80.0	2057.0
1906	A6	A5	64	78	65.0	1213.0
1907	A7	A4	64	78	61.0	1099.0
1908	A9	A6	64	78	99.0	656.0
1909	D1	D3	64	78	64.0	596.0
1910	D5	D1	64	78	61.0	884.0
1911	E1	E2	64	78	40.0	680.0
1912	E2	E3	64	78	30.0	703.0
1913	A9	B5	36	79	779.0	2957.0
1914	A11	B1	36	79	613.0	2659.0
1915	B3	E2	36	79	74.0	2749.0
1916	B6	D4	36	79	232.0	984.0
1917	B7	E1	36	79	55.0	2407.0
1918	C1	C2	36	79	49.0	772.0
1919	D5	B4	36	79	460.0	7474.0
1920	E2	A10	36	79	36.0	771.0
1921	A2	B3	43	79	649.0	2655.0
1922	A4	B1	43	79	754.0	2547.0
1923	A4	B4	43	79	724.0	2771.0
1924	A4	C1	43	79	693.0	3283.0
1925	A5	B3	43	79	708.0	2584.0
1926	A6	B5	43	79	649.0	2803.0
1927	A7	A3	43	79	88.0	2164.0
1928	A10	B2	43	79	781.0	2531.0
1929	A11	B4	43	79	772.0	2675.0
1930	B1	A9	43	79	407.0	1445.0
1931	B2	A7	43	79	306.0	1132.0
1932	B3	A11	43	79	359.0	1029.0
1933	B3	D4	43	79	262.0	981.0
1934	B4	A6	43	79	370.0	1138.0
1935	C3	A6	43	79	245.0	982.0
1936	D1	A3	43	79	147.0	399.0
1937	D2	B7	43	79	419.0	7360.0
1938	D5	A10	43	79	162.0	314.0
1939	E1	A8	43	79	33.0	1183.0
1940	E3	A2	43	79	47.0	1050.0
1941	A4	A10	50	79	64.0	638.0
1942	A5	B4	50	79	652.0	2987.0
1943	A6	B2	50	79	722.0	2971.0
1944	A6	C2	50	79	521.0	3152.0
1945	A11	A10	50	79	62.0	531.0
1946	B2	D1	50	79	361.0	754.0
1947	B6	D5	50	79	315.0	505.0
1948	D3	B7	50	79	446.0	7285.0
1949	D3	E1	50	79	203.0	1735.0
1950	D4	D2	50	79	64.0	889.0
1951	D4	D3	50	79	53.0	800.0
1952	A2	A3	57	79	86.0	1333.0
1953	A5	A10	57	79	81.0	636.0
1954	C3	C1	57	79	42.0	567.0
1955	D1	A8	57	79	181.0	398.0
1956	D5	D2	57	79	74.0	502.0
1957	E2	D2	57	79	292.0	867.0
1958	E2	D3	57	79	205.0	768.0
1959	A2	A1	64	79	76.0	1957.0
1960	A4	A6	64	79	83.0	1991.0
1961	A8	A2	64	79	97.0	1523.0
1962	D1	D2	64	79	97.0	856.0
1963	D2	D3	64	79	97.0	650.0
1964	D5	D3	64	79	72.0	954.0
1965	E1	E3	64	79	33.0	685.0
1966	A1	D2	36	80	354.0	5493.0
1967	A1	D3	36	80	316.0	5178.0
1968	A2	D1	36	80	203.0	5335.0
1969	A5	D1	36	80	202.0	5026.0
1970	A10	B3	36	80	723.0	2911.0
1971	B1	A1	36	80	482.0	1459.0
1972	B2	A11	36	80	370.0	1380.0
1973	B2	D4	36	80	341.0	574.0
1974	B3	A3	36	80	345.0	1221.0
1975	B3	E3	36	80	74.0	2764.0
1976	B4	A1	36	80	359.0	1085.0
1977	B5	A10	36	80	457.0	1485.0
